"Dataset_ID","slice","Lat","Lon","MAT"
4005,3000,43.116667,-4.364167,10.9768752384186
4005,7500,43.116667,-4.364167,9.54354190508524
4005,1000,43.116667,-4.364167,10.6768752384186
4005,1500,43.116667,-4.364167,10.3435419050852
4005,4500,43.116667,-4.364167,10.3935419050852
4005,5000,43.116667,-4.364167,10.2102085717519
4005,5500,43.116667,-4.364167,10.0435419050852
4005,6000,43.116667,-4.364167,10.7935419050852
4005,6500,43.116667,-4.364167,10.5435419050852
4005,7000,43.116667,-4.364167,10.7935419050852
4005,500,43.116667,-4.364167,10.1435419050852
4010,4000,48.18924,98.76251,-6.99697233835856
4010,1500,48.18924,98.76251,-6.79697233835856
4010,2500,48.18924,98.76251,-7.49697233835856
4010,3500,48.18924,98.76251,-7.89697233835856
4010,0,48.18924,98.76251,-7.59697233835856
4010,500,48.18924,98.76251,-7.39697233835856
4010,4500,48.18924,98.76251,-6.99697233835856
4010,5000,48.18924,98.76251,-6.49697233835856
4010,5500,48.18924,98.76251,-7.09697233835856
4010,6000,48.18924,98.76251,-7.99697233835856
4010,6500,48.18924,98.76251,-6.89697233835856
4010,7500,48.18924,98.76251,-8.09697233835856
4010,8000,48.18924,98.76251,-6.79697233835856
4010,9000,48.18924,98.76251,-7.29697233835856
4010,10000,48.18924,98.76251,-8.09697233835856
4011,500,58.32288,14.70652,4.71406572756141
4011,1000,58.32288,14.70652,6.53527784877353
4011,1500,58.32288,14.70652,6.59083340432909
4011,0,58.32288,14.70652,4.51861118210686
4011,6500,58.32288,14.70652,7.39083340432909
4011,7000,58.32288,14.70652,8.06861118210686
4011,7500,58.32288,14.70652,7.28111118210686
4011,8000,58.32288,14.70652,6.8019445154402
4011,8500,58.32288,14.70652,6.84003975353544
4011,9000,58.32288,14.70652,6.68861118210687
4011,2000,58.32288,14.70652,7.0019445154402
4011,2500,58.32288,14.70652,7.41861118210686
4011,3000,58.32288,14.70652,7.84361118210686
4011,3500,58.32288,14.70652,7.83527784877353
4011,4000,58.32288,14.70652,8.06861118210686
4011,4500,58.32288,14.70652,8.51861118210686
4011,5000,58.32288,14.70652,8.94361118210686
4011,5500,58.32288,14.70652,7.63527784877353
4011,6000,58.32288,14.70652,7.23111118210686
4012,4500,60.38736,-1.09648,5.97551593235561
4012,5000,60.38736,-1.09648,6.29551593235561
4012,5500,60.38736,-1.09648,6.42884926568894
4012,6000,60.38736,-1.09648,4.32051593235561
4012,0,60.38736,-1.09648,7.99551593235561
4012,500,60.38736,-1.09648,7.67051593235561
4012,1000,60.38736,-1.09648,6.49551593235561
4012,1500,60.38736,-1.09648,6.09551593235561
4012,2000,60.38736,-1.09648,5.59551593235561
4012,2500,60.38736,-1.09648,6.59551593235561
4012,3000,60.38736,-1.09648,7.24551593235561
4012,3500,60.38736,-1.09648,6.42884926568894
4012,4000,60.38736,-1.09648,6.19551593235561
4012,6500,60.38736,-1.09648,5.79551593235561
4012,7000,60.38736,-1.09648,5.87051593235561
4012,7500,60.38736,-1.09648,7.44551593235561
4012,8000,60.38736,-1.09648,6.62051593235561
4012,8500,60.38736,-1.09648,6.12051593235561
4012,9000,60.38736,-1.09648,6.66218259902227
4012,9500,60.38736,-1.09648,6.66218259902227
4012,10000,60.38736,-1.09648,6.56218259902227
4017,1000,62.316667,33.85,2.19088297026498
4017,1500,62.316667,33.85,2.47421630359831
4017,2000,62.316667,33.85,2.62421630359831
4017,2500,62.316667,33.85,1.92421630359831
4017,500,62.316667,33.85,1.82421630359831
4017,8000,62.316667,33.85,0.324216303598313
4017,8500,62.316667,33.85,2.42421630359831
4017,9000,62.316667,33.85,0.324216303598313
4017,10000,62.316667,33.85,1.82421630359831
4017,4500,62.316667,33.85,2.72421630359831
4017,3000,62.316667,33.85,1.32421630359831
4017,3500,62.316667,33.85,1.22421630359831
4017,4000,62.316667,33.85,1.87421630359831
4017,7000,62.316667,33.85,1.12421630359831
4017,5000,62.316667,33.85,2.22421630359831
4017,5500,62.316667,33.85,1.62421630359831
4017,6500,62.316667,33.85,1.72421630359831
4017,7500,62.316667,33.85,1.42421630359831
4020,500,51.333333,99.383333,-9.32147248586019
4020,9500,51.333333,99.383333,-7.12147248586019
4020,2500,51.333333,99.383333,-7.92147248586019
4020,3500,51.333333,99.383333,-7.32147248586019
4020,4500,51.333333,99.383333,-7.62147248586019
4020,1500,51.333333,99.383333,-6.92147248586019
4020,6500,51.333333,99.383333,-7.62147248586019
4020,7500,51.333333,99.383333,-8.22147248586019
4020,8500,51.333333,99.383333,-7.92147248586019
4020,5500,51.333333,99.383333,-7.92147248586019
4020,9000,51.333333,99.383333,-7.22147248586019
4021,1000,58.29591,-5.12887,7.41026401519775
4021,2000,58.29591,-5.12887,6.21026401519775
4021,2500,58.29591,-5.12887,6.51026401519775
4021,3000,58.29591,-5.12887,7.51026401519776
4021,3500,58.29591,-5.12887,6.91026401519775
4021,4000,58.29591,-5.12887,7.36026401519775
4021,4500,58.29591,-5.12887,7.44359734853109
4021,5000,58.29591,-5.12887,7.77693068186442
4021,6000,58.29591,-5.12887,7.71026401519775
4021,6500,58.29591,-5.12887,6.61026401519775
4021,7000,58.29591,-5.12887,6.23026401519775
4021,7500,58.29591,-5.12887,4.61026401519775
4024,500,47.166667,13.866667,5.43605662414006
4024,1000,47.166667,13.866667,4.23605662414006
4024,2000,47.166667,13.866667,5.63605662414006
4024,0,47.166667,13.866667,3.33605662414006
4024,7000,47.166667,13.866667,2.43605662414006
4024,7500,47.166667,13.866667,7.08605662414006
4024,8000,47.166667,13.866667,7.33605662414006
4024,8500,47.166667,13.866667,7.93605662414006
4024,9000,47.166667,13.866667,4.93605662414006
4024,9500,47.166667,13.866667,4.06938995747339
4024,10000,47.166667,13.866667,3.03605662414006
4024,3500,47.166667,13.866667,5.48605662414006
4024,4000,47.166667,13.866667,5.58605662414006
4024,4500,47.166667,13.866667,6.43605662414006
4024,5000,47.166667,13.866667,4.93605662414006
4024,5500,47.166667,13.866667,3.03605662414006
4024,6000,47.166667,13.866667,3.88605662414006
4024,6500,47.166667,13.866667,6.58605662414006
4024,2500,47.166667,13.866667,7.43605662414006
4024,3000,47.166667,13.866667,7.43605662414006
4030,8500,52.6242,111.5005,-5.66123851935069
4030,1500,52.6242,111.5005,-5.06123851935069
4030,6500,52.6242,111.5005,-4.26123851935069
4030,7500,52.6242,111.5005,-5.26123851935069
4030,500,52.6242,111.5005,-4.86123851935069
4030,4500,52.6242,111.5005,-4.86123851935069
4030,2000,52.6242,111.5005,-5.46123851935069
4030,3000,52.6242,111.5005,-4.16123851935069
4030,3500,52.6242,111.5005,-4.16123851935069
4030,6000,52.6242,111.5005,-4.36123851935069
4032,500,43.121389,-3.700556,10.7682814598083
4032,1500,43.121389,-3.700556,12.8682814598083
4032,2500,43.121389,-3.700556,12.3682814598083
4032,3500,43.121389,-3.700556,12.7682814598083
4032,4500,43.121389,-3.700556,9.96828145980835
4032,5000,43.121389,-3.700556,10.0682814598084
4032,5500,43.121389,-3.700556,12.0682814598084
4032,6000,43.121389,-3.700556,10.5682814598084
4032,6500,43.121389,-3.700556,11.0682814598084
4040,500,62.61594,12.13394,0.134214281312504
4040,1000,62.61594,12.13394,-1.29655494945673
4040,1500,62.61594,12.13394,-1.49655494945673
4040,2000,62.61594,12.13394,0.00344505054327314
4040,0,62.61594,12.13394,4.27844505054327
4040,6000,62.61594,12.13394,5.50344505054327
4040,4000,62.61594,12.13394,-2.46019131309309
4040,2500,62.61594,12.13394,-0.963221616123394
4040,3000,62.61594,12.13394,-1.13655494945673
4040,3500,62.61594,12.13394,-1.98405494945673
4040,4500,62.61594,12.13394,-1.12988828279006
4040,5000,62.61594,12.13394,0.653445050543273
4040,5500,62.61594,12.13394,5.00344505054327
4041,2000,59.701145,6.173345,4.72820319645107
4041,5000,59.701145,6.173345,6.92820319645107
4041,2500,59.701145,6.173345,1.92820319645107
4041,3000,59.701145,6.173345,3.52820319645107
4041,3500,59.701145,6.173345,2.22820319645107
4041,1500,59.701145,6.173345,1.12820319645107
4041,9500,59.701145,6.173345,0.128203196451068
4041,10000,59.701145,6.173345,1.27820319645107
4041,6000,59.701145,6.173345,3.02820319645107
4041,6500,59.701145,6.173345,0.978203196451068
4041,7000,59.701145,6.173345,-0.221796803548932
4041,5500,59.701145,6.173345,3.02820319645107
4041,8000,59.701145,6.173345,0.878203196451068
4041,8500,59.701145,6.173345,-1.72179680354893
4041,9000,59.701145,6.173345,0.328203196451068
4041,7500,59.701145,6.173345,0.528203196451068
4041,1000,59.701145,6.173345,3.12820319645107
4042,500,58.55679,13.67319,5.81975388353521
4042,1000,58.55679,13.67319,5.36975388353521
4042,1500,58.55679,13.67319,6.16975388353521
4042,6500,58.55679,13.67319,8.61975388353521
4042,7000,58.55679,13.67319,9.06975388353521
4042,7500,58.55679,13.67319,8.95975388353521
4042,8000,58.55679,13.67319,8.81975388353521
4042,2000,58.55679,13.67319,6.71975388353521
4042,2500,58.55679,13.67319,7.58642055020188
4042,3000,58.55679,13.67319,7.98642055020188
4042,3500,58.55679,13.67319,8.15308721686854
4042,4000,58.55679,13.67319,8.38642055020188
4042,4500,58.55679,13.67319,8.39475388353521
4042,5000,58.55679,13.67319,8.80725388353521
4042,5500,58.55679,13.67319,8.30308721686854
4042,6000,58.55679,13.67319,8.35308721686854
4042,10000,58.55679,13.67319,6.21975388353521
4042,8500,58.55679,13.67319,7.71975388353521
4042,9000,58.55679,13.67319,7.6054681692495
4042,9500,58.55679,13.67319,7.03642055020188
4045,2500,53.666667,8.763889,8.69120093824226
4045,3000,53.666667,8.763889,8.64120093824226
4045,3500,53.666667,8.763889,8.55786760490892
4045,4000,53.666667,8.763889,9.05786760490892
4045,4500,53.666667,8.763889,9.47453427157559
4045,7000,53.666667,8.763889,6.17453427157559
4045,7500,53.666667,8.763889,4.07453427157559
4045,8000,53.666667,8.763889,3.37453427157559
4045,8500,53.666667,8.763889,3.72453427157559
4045,9000,53.666667,8.763889,2.40786760490892
4045,9500,53.666667,8.763889,4.60786760490892
4045,5500,53.666667,8.763889,8.75786760490892
4045,6000,53.666667,8.763889,7.57453427157559
4045,6500,53.666667,8.763889,6.41453427157559
4045,5000,53.666667,8.763889,9.27453427157559
4045,500,53.666667,8.763889,8.67453427157559
4045,1000,53.666667,8.763889,8.61739141443273
4045,1500,53.666667,8.763889,9.22453427157559
4045,0,53.666667,8.763889,8.47453427157559
4045,2000,53.666667,8.763889,9.18703427157559
4047,500,48.516667,-1,11.0435030249156
4047,1000,48.516667,-1,10.6779991489466
4047,1500,48.516667,-1,11.8839792153918
4050,5000,47.366667,-2.25,9.72151053746541
4050,5500,47.366667,-2.25,15.9274629184178
4050,6000,47.366667,-2.25,15.4131772041321
4050,6500,47.366667,-2.25,14.8131772041321
4050,500,47.366667,-2.25,11.7631772041321
4050,1000,47.366667,-2.25,11.6631772041321
4050,1500,47.366667,-2.25,11.7798438707987
4050,2000,47.366667,-2.25,11.8631772041321
4050,2500,47.366667,-2.25,11.6381772041321
4050,3000,47.366667,-2.25,11.8631772041321
4050,3500,47.366667,-2.25,11.8798438707987
4050,4000,47.366667,-2.25,10.4881772041321
4050,4500,47.366667,-2.25,7.77984387079875
4053,0,48.516667,-0.833333,12.1137196061223
4053,500,48.516667,-0.833333,10.7191250115277
4053,1000,48.516667,-0.833333,11.4537196061223
4055,0,48.516667,-0.833333,13.5006382107735
4055,500,48.516667,-0.833333,10.4124029166558
4055,1000,48.516667,-0.833333,11.4006382107735
4056,1500,48.444444,-0.191667,12.8519961095992
4056,3000,48.444444,-0.191667,11.9186627762658
4056,4000,48.444444,-0.191667,12.1186627762658
4056,2000,48.444444,-0.191667,11.0686627762658
4056,2500,48.444444,-0.191667,11.3186627762658
4056,8000,48.444444,-0.191667,11.3186627762658
4056,8500,48.444444,-0.191667,11.6186627762658
4056,9000,48.444444,-0.191667,10.4186627762658
4056,9500,48.444444,-0.191667,8.71866277626583
4056,10000,48.444444,-0.191667,10.0186627762658
4056,6000,48.444444,-0.191667,13.8186627762658
4056,6500,48.444444,-0.191667,13.6186627762658
4056,4500,48.444444,-0.191667,13.8186627762658
4056,5500,48.444444,-0.191667,13.5186627762658
4056,0,48.444444,-0.191667,9.21866277626583
4056,500,48.444444,-0.191667,10.2586627762658
4056,7000,48.444444,-0.191667,10.4186627762658
4056,7500,48.444444,-0.191667,12.2186627762658
4056,1000,48.444444,-0.191667,11.4186627762658
4058,0,47.116667,13.9,3.04523447453976
4058,500,47.116667,13.9,3.79523447453976
4058,5500,47.116667,13.9,8.94523447453976
4058,6000,47.116667,13.9,7.04523447453976
4058,6500,47.116667,13.9,8.84523447453976
4058,7000,47.116667,13.9,7.49523447453976
4058,1000,47.116667,13.9,6.44523447453976
4058,1500,47.116667,13.9,7.64523447453976
4058,2000,47.116667,13.9,8.24523447453976
4058,2500,47.116667,13.9,7.74523447453976
4058,3000,47.116667,13.9,5.79523447453976
4058,3500,47.116667,13.9,7.54523447453976
4058,4000,47.116667,13.9,4.94523447453976
4058,4500,47.116667,13.9,7.14523447453976
4058,5000,47.116667,13.9,9.14523447453976
4058,8000,47.116667,13.9,5.51190114120642
4058,8500,47.116667,13.9,5.94523447453976
4058,9000,47.116667,13.9,4.92023447453976
4058,7500,47.116667,13.9,9.19523447453976
4058,10000,47.116667,13.9,5.14523447453976
4058,9500,47.116667,13.9,4.69523447453976
4059,2000,52.32201,17.3655,9.30973973671595
4059,2500,52.32201,17.3655,10.209739736716
4059,1500,52.32201,17.3655,8.80973973671595
4059,4000,52.32201,17.3655,11.584739736716
4059,4500,52.32201,17.3655,11.1264064033826
4059,3000,52.32201,17.3655,10.0264064033826
4059,3500,52.32201,17.3655,11.459739736716
4059,8000,52.32201,17.3655,10.559739736716
4059,8500,52.32201,17.3655,11.2264064033826
4059,9000,52.32201,17.3655,10.1264064033826
4059,5000,52.32201,17.3655,11.134739736716
4059,5500,52.32201,17.3655,11.734739736716
4059,6000,52.32201,17.3655,10.8930730700493
4059,6500,52.32201,17.3655,10.809739736716
4059,7000,52.32201,17.3655,11.659739736716
4059,7500,52.32201,17.3655,10.534739736716
4059,0,52.32201,17.3655,6.05973973671596
4059,500,52.32201,17.3655,8.72640640338262
4059,1000,52.32201,17.3655,7.95973973671595
4060,1000,39.936944,3.965,16.2309030532837
4060,1500,39.936944,3.965,14.3309030532837
4060,2000,39.936944,3.965,15.3309030532837
4060,500,39.936944,3.965,16.4309030532837
4060,7000,39.936944,3.965,15.2309030532837
4060,7500,39.936944,3.965,15.3309030532837
4060,8000,39.936944,3.965,16.134236386617
4060,8500,39.936944,3.965,16.2737601961408
4060,2500,39.936944,3.965,16.8309030532837
4060,3000,39.936944,3.965,15.5309030532837
4060,3500,39.936944,3.965,16.2309030532837
4060,4000,39.936944,3.965,15.2309030532837
4060,4500,39.936944,3.965,15.9309030532837
4060,5000,39.936944,3.965,17.2309030532837
4060,5500,39.936944,3.965,15.7309030532837
4060,6000,39.936944,3.965,16.6309030532837
4060,6500,39.936944,3.965,15.6309030532837
4060,9000,39.936944,3.965,16.9109030532837
4063,4500,44.10742,26.911685,12.9261629467919
4063,5500,44.10742,26.911685,12.4261629467919
4063,6000,44.10742,26.911685,12.8261629467919
4063,6500,44.10742,26.911685,11.7261629467919
4063,5000,44.10742,26.911685,11.9261629467919
4063,500,44.10742,26.911685,11.3261629467919
4063,1000,44.10742,26.911685,11.0761629467919
4063,1500,44.10742,26.911685,11.3861629467919
4063,2000,44.10742,26.911685,11.9261629467919
4063,2500,44.10742,26.911685,11.9761629467919
4063,3000,44.10742,26.911685,11.1261629467919
4063,3500,44.10742,26.911685,11.2261629467919
4063,4000,44.10742,26.911685,13.1261629467919
4063,7000,44.10742,26.911685,12.3761629467919
4078,4500,62.2,33.8,3.90339735576085
4078,5000,62.2,33.8,4.15339735576084
4078,5500,62.2,33.8,3.65339735576085
4078,4000,62.2,33.8,3.60339735576085
4078,0,62.2,33.8,2.65339735576085
4078,500,62.2,33.8,1.95339735576085
4078,1000,62.2,33.8,2.25339735576085
4078,1500,62.2,33.8,1.95339735576085
4078,2000,62.2,33.8,1.55339735576085
4078,2500,62.2,33.8,2.58673068909418
4078,3000,62.2,33.8,2.60339735576085
4078,3500,62.2,33.8,2.95339735576085
4078,6000,62.2,33.8,3.45339735576085
4078,6500,62.2,33.8,3.45339735576085
4078,7000,62.2,33.8,2.85339735576085
4078,7500,62.2,33.8,2.15339735576085
4078,8000,62.2,33.8,2.95339735576085
4078,8500,62.2,33.8,2.60339735576085
4078,9000,62.2,33.8,0.953397355760845
4078,9500,62.2,33.8,0.653397355760845
4078,10000,62.2,33.8,0.0533973557608456
4081,500,50.2618,106.6188,-0.589270857581869
4081,1000,50.2618,106.6188,-0.989270857581869
4081,1500,50.2618,106.6188,-1.88927085758187
4081,0,50.2618,106.6188,-1.68927085758187
4081,7500,50.2618,106.6188,-1.68927085758187
4081,8500,50.2618,106.6188,-1.08927085758187
4081,9000,50.2618,106.6188,-1.23927085758187
4081,9500,50.2618,106.6188,-1.88927085758187
4081,10000,50.2618,106.6188,-1.08927085758187
4081,2000,50.2618,106.6188,-1.48927085758187
4081,2500,50.2618,106.6188,-1.13927085758187
4081,3000,50.2618,106.6188,-0.989270857581869
4081,3500,50.2618,106.6188,-1.63927085758187
4081,4000,50.2618,106.6188,-1.08927085758187
4081,4500,50.2618,106.6188,-1.28927085758187
4081,5500,50.2618,106.6188,-2.88927085758187
4081,6000,50.2618,106.6188,-1.28927085758187
4081,6500,50.2618,106.6188,-1.48927085758187
4083,5500,39.16058,22.83784,12.8235939025879
4083,6000,39.16058,22.83784,14.2735939025879
4083,6500,39.16058,22.83784,13.9485939025879
4083,7000,39.16058,22.83784,13.8735939025879
4083,1000,39.16058,22.83784,14.0235939025879
4083,1500,39.16058,22.83784,13.5735939025879
4083,2000,39.16058,22.83784,13.7235939025879
4083,2500,39.16058,22.83784,13.7735939025879
4083,3000,39.16058,22.83784,12.3735939025879
4083,3500,39.16058,22.83784,12.3735939025879
4083,4000,39.16058,22.83784,12.9235939025879
4083,4500,39.16058,22.83784,13.2735939025879
4083,5000,39.16058,22.83784,13.6735939025879
4083,7500,39.16058,22.83784,15.3069272359212
4083,8000,39.16058,22.83784,14.4235939025879
4083,8500,39.16058,22.83784,13.1402605692546
4092,4500,60.62404,24.25122,6.55805213689804
4092,3000,60.62404,24.25122,4.89305213689804
4092,3500,60.62404,24.25122,5.16805213689804
4092,4000,60.62404,24.25122,5.49305213689804
4092,0,60.62404,24.25122,4.51805213689804
4092,500,60.62404,24.25122,3.96805213689804
4092,1000,60.62404,24.25122,3.69305213689804
4092,1500,60.62404,24.25122,3.91805213689804
4092,2000,60.62404,24.25122,3.96805213689804
4092,2500,60.62404,24.25122,4.31805213689804
4092,9500,60.62404,24.25122,5.53233785118375
4092,10000,60.62404,24.25122,4.00376642261233
4092,5000,60.62404,24.25122,6.71805213689804
4092,5500,60.62404,24.25122,6.65805213689804
4092,6000,60.62404,24.25122,6.25138547023137
4092,6500,60.62404,24.25122,6.67805213689804
4092,7000,60.62404,24.25122,6.75138547023137
4092,7500,60.62404,24.25122,5.96805213689804
4092,8000,60.62404,24.25122,5.53233785118375
4092,8500,60.62404,24.25122,5.48055213689804
4092,9000,60.62404,24.25122,5.93055213689804
4097,1000,48.67256,88.28455,-4.54826397101084
4097,2000,48.67256,88.28455,-5.14826397101084
4097,3000,48.67256,88.28455,-4.94826397101084
4097,500,48.67256,88.28455,-3.54826397101084
4097,3500,48.67256,88.28455,-4.84826397101084
4097,4500,48.67256,88.28455,-4.79826397101084
4097,5500,48.67256,88.28455,-5.84826397101084
4097,6500,48.67256,88.28455,-5.74826397101084
4097,7000,48.67256,88.28455,-5.84826397101084
4097,8000,48.67256,88.28455,-5.44826397101084
4097,9000,48.67256,88.28455,-5.44826397101084
4097,9500,48.67256,88.28455,-6.04826397101084
4097,10000,48.67256,88.28455,-5.54826397101084
4102,500,50.6286,100.22665,-6.75506527721882
4102,2000,50.6286,100.22665,-7.05506527721882
4102,2500,50.6286,100.22665,-6.75506527721882
4102,0,50.6286,100.22665,-6.95506527721882
4102,3000,50.6286,100.22665,-6.25506527721882
4102,3500,50.6286,100.22665,-6.45506527721882
4102,4000,50.6286,100.22665,-6.55506527721882
4102,4500,50.6286,100.22665,-6.25506527721882
4102,5000,50.6286,100.22665,-5.65506527721882
4102,5500,50.6286,100.22665,-6.35506527721882
4102,6000,50.6286,100.22665,-5.95506527721882
4102,6500,50.6286,100.22665,-5.55506527721882
4102,7500,50.6286,100.22665,-5.35506527721882
4107,500,59.10972,27.50783,3.7879074153446
4107,1000,59.10972,27.50783,4.84624074867794
4107,1500,59.10972,27.50783,4.72124074867794
4107,0,59.10972,27.50783,5.12124074867793
4107,6500,59.10972,27.50783,6.02124074867794
4107,7000,59.10972,27.50783,5.92124074867794
4107,7500,59.10972,27.50783,5.32124074867793
4107,8000,59.10972,27.50783,4.37124074867794
4107,8500,59.10972,27.50783,4.17124074867794
4107,9000,59.10972,27.50783,3.87124074867794
4107,9500,59.10972,27.50783,2.87124074867794
4107,10000,59.10972,27.50783,1.35457408201127
4107,3500,59.10972,27.50783,5.42124074867794
4107,4000,59.10972,27.50783,6.22124074867794
4107,4500,59.10972,27.50783,6.62124074867794
4107,5000,59.10972,27.50783,6.37124074867794
4107,5500,59.10972,27.50783,6.57124074867794
4107,6000,59.10972,27.50783,6.52124074867794
4107,2000,59.10972,27.50783,4.32124074867794
4107,2500,59.10972,27.50783,4.52124074867794
4107,3000,59.10972,27.50783,4.82124074867793
4115,0,60.2149,22.79906,3.45533572302924
4115,3000,60.2149,22.79906,7.43533572302924
4115,3500,60.2149,22.79906,7.87533572302924
4115,4000,60.2149,22.79906,7.9124785801721
4115,2000,60.2149,22.79906,7.15533572302924
4115,500,60.2149,22.79906,4.25533572302924
4115,1000,60.2149,22.79906,4.65533572302924
4115,1500,60.2149,22.79906,6.55533572302924
4115,2500,60.2149,22.79906,6.83033572302924
4118,500,49.041667,19.677778,6.52072931329409
4118,5500,49.041667,19.677778,8.1207293132941
4118,6000,49.041667,19.677778,7.82072931329409
4118,6500,49.041667,19.677778,8.5207293132941
4118,7000,49.041667,19.677778,7.67072931329409
4118,1000,49.041667,19.677778,7.02072931329409
4118,1500,49.041667,19.677778,7.62072931329409
4118,2000,49.041667,19.677778,7.57072931329409
4118,2500,49.041667,19.677778,6.82072931329409
4118,3000,49.041667,19.677778,6.70961820218298
4118,3500,49.041667,19.677778,7.49572931329409
4118,4000,49.041667,19.677778,5.94072931329409
4118,4500,49.041667,19.677778,8.1207293132941
4118,5000,49.041667,19.677778,7.79572931329409
4118,9000,49.041667,19.677778,7.06072931329409
4118,7500,49.041667,19.677778,6.92072931329409
4118,8000,49.041667,19.677778,6.82072931329409
4118,8500,49.041667,19.677778,7.08739597996076
4118,9500,49.041667,19.677778,6.55406264662743
4118,10000,49.041667,19.677778,6.78739597996076
4120,2000,49.3705,21.8875,8.45898456573486
4120,3500,49.3705,21.8875,8.85898456573486
4120,4000,49.3705,21.8875,8.55898456573486
4120,2500,49.3705,21.8875,8.85898456573486
4120,3000,49.3705,21.8875,8.75898456573486
4120,7500,49.3705,21.8875,6.45898456573486
4120,8500,49.3705,21.8875,4.65898456573486
4120,9000,49.3705,21.8875,3.25898456573486
4120,9500,49.3705,21.8875,3.45898456573486
4120,5000,49.3705,21.8875,7.25898456573486
4120,5500,49.3705,21.8875,7.72565123240153
4120,6000,49.3705,21.8875,7.85898456573486
4120,4500,49.3705,21.8875,8.20898456573486
4120,7000,49.3705,21.8875,7.15898456573486
4120,500,49.3705,21.8875,7.2423178990682
4120,1000,49.3705,21.8875,8.30898456573486
4120,6500,49.3705,21.8875,7.65898456573486
4120,1500,49.3705,21.8875,9.00898456573486
4133,0,61.41513,25.86881,4.04443186413158
4133,1000,61.41513,25.86881,3.24443186413158
4133,1500,61.41513,25.86881,3.04443186413158
4133,7000,61.41513,25.86881,4.14443186413158
4133,7500,61.41513,25.86881,4.01943186413158
4133,8000,61.41513,25.86881,3.64443186413158
4133,8500,61.41513,25.86881,3.74443186413158
4133,2000,61.41513,25.86881,3.24443186413158
4133,2500,61.41513,25.86881,4.24443186413158
4133,3000,61.41513,25.86881,3.14443186413158
4133,3500,61.41513,25.86881,3.44443186413158
4133,4500,61.41513,25.86881,3.64443186413158
4133,5000,61.41513,25.86881,3.54443186413158
4133,5500,61.41513,25.86881,3.54443186413158
4133,6000,61.41513,25.86881,3.44443186413158
4133,6500,61.41513,25.86881,4.24443186413158
4133,10000,61.41513,25.86881,3.64443186413158
4133,9000,61.41513,25.86881,3.54443186413158
4133,9500,61.41513,25.86881,3.34443186413158
4134,4000,60.738141,24.219825,4.15889259723195
4134,3500,60.738141,24.219825,3.43389259723195
4134,500,60.738141,24.219825,3.81389259723195
4134,4500,60.738141,24.219825,5.37389259723195
4134,5000,60.738141,24.219825,3.08389259723195
4134,2000,60.738141,24.219825,3.85611481945417
4134,2500,60.738141,24.219825,3.55889259723195
4134,1000,60.738141,24.219825,3.73389259723195
4134,1500,60.738141,24.219825,3.75055926389862
4134,3000,60.738141,24.219825,2.76722593056528
4136,0,66.12667,28.99524,-1.41728300644706
4136,500,66.12667,28.99524,-0.0172830064470569
4136,7500,66.12667,28.99524,1.18271699355294
4136,8000,66.12667,28.99524,-0.617283006447057
4136,8500,66.12667,28.99524,-1.61728300644706
4136,9000,66.12667,28.99524,-3.51728300644706
4136,1000,66.12667,28.99524,-2.11728300644706
4136,2000,66.12667,28.99524,-1.91728300644706
4136,2500,66.12667,28.99524,1.18271699355294
4136,3500,66.12667,28.99524,1.48271699355294
4136,5000,66.12667,28.99524,-0.217283006447057
4136,5500,66.12667,28.99524,0.582716993552943
4136,6000,66.12667,28.99524,-0.617283006447057
4136,6500,66.12667,28.99524,-1.91728300644706
4136,7000,66.12667,28.99524,1.88271699355294
4136,9500,66.12667,28.99524,-3.71728300644706
4136,10000,66.12667,28.99524,-2.61728300644706
4137,4500,38.425,30.8,9.94831975301107
4137,5000,38.425,30.8,10.8483197530111
4137,3500,38.425,30.8,9.84831975301107
4137,4000,38.425,30.8,9.34831975301107
4137,0,38.425,30.8,10.7483197530111
4137,500,38.425,30.8,10.5483197530111
4137,1000,38.425,30.8,10.9483197530111
4137,1500,38.425,30.8,10.4483197530111
4137,2000,38.425,30.8,9.44831975301107
4137,2500,38.425,30.8,10.2483197530111
4137,3000,38.425,30.8,10.4483197530111
4137,7000,38.425,30.8,10.7483197530111
4137,5500,38.425,30.8,10.2483197530111
4137,6000,38.425,30.8,10.2816530863444
4137,6500,38.425,30.8,10.5483197530111
4137,9500,38.425,30.8,10.3483197530111
4137,7500,38.425,30.8,11.4483197530111
4137,8000,38.425,30.8,10.0483197530111
4137,9000,38.425,30.8,10.1483197530111
4138,1000,56.766667,60.75,1.88268387317657
4138,1500,56.766667,60.75,2.83268387317657
4138,2000,56.766667,60.75,0.932683873176575
4138,2500,56.766667,60.75,2.43268387317657
4138,3000,56.766667,60.75,1.58268387317657
4138,7500,56.766667,60.75,2.49935053984324
4138,8000,56.766667,60.75,1.93268387317657
4138,4000,56.766667,60.75,1.63268387317657
4138,4500,56.766667,60.75,1.86601720650991
4138,5000,56.766667,60.75,3.83268387317657
4138,3500,56.766667,60.75,0.932683873176575
4138,6000,56.766667,60.75,4.18268387317657
4138,6500,56.766667,60.75,3.73268387317657
4138,7000,56.766667,60.75,2.33268387317657
4138,5500,56.766667,60.75,4.28268387317658
4138,500,56.766667,60.75,1.63268387317657
4139,1000,58.383333,22.2,5.87979177633921
4139,1500,58.383333,22.2,6.21788701443445
4139,2000,58.383333,22.2,6.56645844300588
4139,7000,58.383333,22.2,9.39645844300588
