"Dataset_ID","slice","Lat","Lon","prec"
4024,6500,47.166667,13.866667,1513.05093296596
4024,2500,47.166667,13.866667,1480.80093296596
4024,3000,47.166667,13.866667,1481.13426629929
4030,8500,52.6242,111.5005,338.258892483181
4030,1500,52.6242,111.5005,377.258892483181
4030,6500,52.6242,111.5005,417.258892483181
4030,7500,52.6242,111.5005,369.258892483181
4030,500,52.6242,111.5005,399.258892483181
4030,4500,52.6242,111.5005,401.258892483181
4030,2000,52.6242,111.5005,391.258892483181
4030,3000,52.6242,111.5005,412.258892483181
4030,3500,52.6242,111.5005,429.258892483181
4030,6000,52.6242,111.5005,414.258892483181
4032,500,43.121389,-3.700556,932.961685180664
4032,1500,43.121389,-3.700556,565.261685180664
4032,2500,43.121389,-3.700556,625.461685180664
4032,3500,43.121389,-3.700556,582.861685180664
4032,4500,43.121389,-3.700556,713.561685180664
4032,5000,43.121389,-3.700556,676.461685180664
4032,5500,43.121389,-3.700556,532.461685180664
4032,6000,43.121389,-3.700556,467.961685180664
4032,6500,43.121389,-3.700556,461.461685180664
4040,500,62.61594,12.13394,712.784315969863
4040,1000,62.61594,12.13394,604.334315969863
4040,1500,62.61594,12.13394,593.284315969864
4040,2000,62.61594,12.13394,630.884315969863
4040,0,62.61594,12.13394,775.034315969863
4040,6000,62.61594,12.13394,648.184315969863
4040,4000,62.61594,12.13394,587.566134151682
4040,2500,62.61594,12.13394,580.15098263653
4040,3000,62.61594,12.13394,655.164315969863
4040,3500,62.61594,12.13394,669.134315969863
4040,4500,62.61594,12.13394,661.717649303197
4040,5000,62.61594,12.13394,569.034315969864
4040,5500,62.61594,12.13394,727.134315969863
4041,2000,59.701145,6.173345,1713.73908233643
4041,5000,59.701145,6.173345,1597.53908233643
4041,2500,59.701145,6.173345,1522.43908233643
4041,3000,59.701145,6.173345,1479.33908233643
4041,3500,59.701145,6.173345,1422.93908233643
4041,1500,59.701145,6.173345,1574.23908233643
4041,9500,59.701145,6.173345,1412.13908233643
4041,10000,59.701145,6.173345,1361.83908233643
4041,6000,59.701145,6.173345,1483.73908233643
4041,6500,59.701145,6.173345,1414.48908233643
4041,7000,59.701145,6.173345,1374.98908233643
4041,5500,59.701145,6.173345,1394.53908233643
4041,8000,59.701145,6.173345,1312.43908233643
4041,8500,59.701145,6.173345,1228.53908233643
4041,9000,59.701145,6.173345,1359.16408233643
4041,7500,59.701145,6.173345,1328.43908233643
4041,1000,59.701145,6.173345,1617.23908233643
4042,500,58.55679,13.67319,649.534143880208
4042,1000,58.55679,13.67319,649.650810546875
4042,1500,58.55679,13.67319,622.250810546875
4042,6500,58.55679,13.67319,591.867477213542
4042,7000,58.55679,13.67319,582.113310546875
4042,7500,58.55679,13.67319,592.080810546875
4042,8000,58.55679,13.67319,589.215096261161
4042,2000,58.55679,13.67319,626.234143880208
4042,2500,58.55679,13.67319,588.534143880208
4042,3000,58.55679,13.67319,596.767477213542
4042,3500,58.55679,13.67319,585.267477213542
4042,4000,58.55679,13.67319,560.567477213542
4042,4500,58.55679,13.67319,586.450810546875
4042,5000,58.55679,13.67319,584.038310546875
4042,5500,58.55679,13.67319,577.017477213542
4042,6000,58.55679,13.67319,553.134143880208
4042,10000,58.55679,13.67319,611.284143880208
4042,8500,58.55679,13.67319,587.615096261161
4042,9000,58.55679,13.67319,589.643667689732
4042,9500,58.55679,13.67319,600.717477213542
4045,2500,53.666667,8.763889,695.438794303028
4045,3000,53.666667,8.763889,656.238794303028
4045,3500,53.666667,8.763889,592.322127636361
4045,4000,53.666667,8.763889,642.488794303028
4045,4500,53.666667,8.763889,619.122127636361
4045,7000,53.666667,8.763889,371.405460969694
4045,7500,53.666667,8.763889,347.555460969694
4045,8000,53.666667,8.763889,231.680460969694
4045,8500,53.666667,8.763889,385.030460969694
4045,9000,53.666667,8.763889,435.622127636361
4045,9500,53.666667,8.763889,456.555460969694
4045,5500,53.666667,8.763889,579.905460969694
4045,6000,53.666667,8.763889,448.188794303027
4045,6500,53.666667,8.763889,394.055460969694
4045,5000,53.666667,8.763889,681.872127636361
4045,500,53.666667,8.763889,848.588794303028
4045,1000,53.666667,8.763889,680.541175255409
4045,1500,53.666667,8.763889,651.255460969694
4045,0,53.666667,8.763889,890.555460969694
4045,2000,53.666667,8.763889,705.255460969694
4047,500,48.516667,-1,730.681979203827
4047,1000,48.516667,-1,775.270893932509
4047,1500,48.516667,-1,761.988169680017
4050,5000,47.366667,-2.25,474.22898050944
4050,5500,47.366667,-2.25,68.7373138427735
4050,6000,47.366667,-2.25,79.5373138427734
4050,6500,47.366667,-2.25,122.537313842773
4050,500,47.366667,-2.25,690.187313842773
4050,1000,47.366667,-2.25,931.087313842773
4050,1500,47.366667,-2.25,806.770647176107
4050,2000,47.366667,-2.25,779.437313842773
4050,2500,47.366667,-2.25,731.562313842773
4050,3000,47.366667,-2.25,863.237313842774
4050,3500,47.366667,-2.25,922.20398050944
4050,4000,47.366667,-2.25,624.287313842773
4050,4500,47.366667,-2.25,557.70398050944
4053,0,48.516667,-0.833333,653.919812981657
4053,500,48.516667,-0.833333,734.718912080756
4053,1000,48.516667,-0.833333,805.886479648324
4055,0,48.516667,-0.833333,703.903921508789
4055,500,48.516667,-0.833333,742.062745038201
4055,1000,48.516667,-0.833333,743.187254842122
4056,1500,48.444444,-0.191667,688.873324439639
4056,3000,48.444444,-0.191667,584.039991106305
4056,4000,48.444444,-0.191667,599.839991106305
4056,2000,48.444444,-0.191667,664.139991106306
4056,2500,48.444444,-0.191667,632.639991106306
4056,8000,48.444444,-0.191667,740.339991106306
4056,8500,48.444444,-0.191667,675.339991106306
4056,9000,48.444444,-0.191667,665.739991106306
4056,9500,48.444444,-0.191667,757.139991106306
4056,10000,48.444444,-0.191667,727.539991106306
4056,6000,48.444444,-0.191667,550.489991106305
4056,6500,48.444444,-0.191667,556.139991106305
4056,4500,48.444444,-0.191667,532.439991106305
4056,5500,48.444444,-0.191667,616.239991106305
4056,0,48.444444,-0.191667,718.839991106306
4056,500,48.444444,-0.191667,750.399991106306
4056,7000,48.444444,-0.191667,681.539991106306
4056,7500,48.444444,-0.191667,706.039991106306
4056,1000,48.444444,-0.191667,663.639991106306
4058,0,47.116667,13.9,1479.9858215332
4058,500,47.116667,13.9,1435.1858215332
4058,5500,47.116667,13.9,1312.8858215332
4058,6000,47.116667,13.9,1372.6358215332
4058,6500,47.116667,13.9,1357.0858215332
4058,7000,47.116667,13.9,1273.5858215332
4058,1000,47.116667,13.9,1504.1858215332
4058,1500,47.116667,13.9,1484.1858215332
4058,2000,47.116667,13.9,1562.6858215332
4058,2500,47.116667,13.9,1597.7858215332
4058,3000,47.116667,13.9,1514.9858215332
4058,3500,47.116667,13.9,1487.2358215332
4058,4000,47.116667,13.9,1588.1858215332
4058,4500,47.116667,13.9,1360.8858215332
4058,5000,47.116667,13.9,1339.3858215332
4058,8000,47.116667,13.9,1209.05248819987
4058,8500,47.116667,13.9,1227.6108215332
4058,9000,47.116667,13.9,1234.8108215332
4058,7500,47.116667,13.9,1298.3858215332
4058,10000,47.116667,13.9,1252.0858215332
4058,9500,47.116667,13.9,1246.3358215332
4059,2000,52.32201,17.3655,549.087043762207
4059,2500,52.32201,17.3655,485.187043762207
4059,1500,52.32201,17.3655,568.27037709554
4059,4000,52.32201,17.3655,462.387043762207
4059,4500,52.32201,17.3655,554.287043762207
4059,3000,52.32201,17.3655,501.487043762207
4059,3500,52.32201,17.3655,443.837043762207
4059,8000,52.32201,17.3655,562.237043762207
4059,8500,52.32201,17.3655,524.287043762207
4059,9000,52.32201,17.3655,538.387043762207
4059,5000,52.32201,17.3655,583.062043762207
4059,5500,52.32201,17.3655,604.237043762207
4059,6000,52.32201,17.3655,559.72037709554
4059,6500,52.32201,17.3655,583.812043762207
4059,7000,52.32201,17.3655,587.62037709554
4059,7500,52.32201,17.3655,519.112043762207
4059,0,52.32201,17.3655,620.387043762207
4059,500,52.32201,17.3655,490.153710428874
4059,1000,52.32201,17.3655,571.77037709554
4060,1000,39.936944,3.965,686.97041015625
4060,1500,39.936944,3.965,969.72041015625
4060,2000,39.936944,3.965,770.87041015625
4060,500,39.936944,3.965,613.87041015625
4060,7000,39.936944,3.965,952.87041015625
4060,7500,39.936944,3.965,916.97041015625
4060,8000,39.936944,3.965,748.313743489583
4060,8500,39.936944,3.965,729.087076822917
4060,2500,39.936944,3.965,783.67041015625
4060,3000,39.936944,3.965,858.77041015625
4060,3500,39.936944,3.965,732.67041015625
4060,4000,39.936944,3.965,941.07041015625
4060,4500,39.936944,3.965,968.62041015625
4060,5000,39.936944,3.965,924.57041015625
4060,5500,39.936944,3.965,914.32041015625
4060,6000,39.936944,3.965,942.57041015625
4060,6500,39.936944,3.965,934.47041015625
4060,9000,39.936944,3.965,735.29041015625
4063,4500,44.10742,26.911685,580.958646356492
4063,5500,44.10742,26.911685,525.058646356492
4063,6000,44.10742,26.911685,563.158646356492
4063,6500,44.10742,26.911685,571.458646356492
4063,5000,44.10742,26.911685,562.658646356492
4063,500,44.10742,26.911685,558.858646356492
4063,1000,44.10742,26.911685,565.758646356492
4063,1500,44.10742,26.911685,571.918646356492
4063,2000,44.10742,26.911685,489.518646356492
4063,2500,44.10742,26.911685,563.458646356492
4063,3000,44.10742,26.911685,644.658646356492
4063,3500,44.10742,26.911685,600.608646356492
4063,4000,44.10742,26.911685,608.258646356492
4063,7000,44.10742,26.911685,428.408646356492
4078,4500,62.2,33.8,711.435246058873
4078,5000,62.2,33.8,695.135246058873
4078,5500,62.2,33.8,678.735246058873
4078,4000,62.2,33.8,639.435246058873
4078,0,62.2,33.8,580.435246058873
4078,500,62.2,33.8,604.810246058873
4078,1000,62.2,33.8,557.168579392206
4078,1500,62.2,33.8,602.368579392206
4078,2000,62.2,33.8,643.535246058873
4078,2500,62.2,33.8,531.535246058873
4078,3000,62.2,33.8,591.735246058873
4078,3500,62.2,33.8,614.435246058873
4078,6000,62.2,33.8,626.435246058873
4078,6500,62.2,33.8,630.485246058873
4078,7000,62.2,33.8,611.835246058873
4078,7500,62.2,33.8,624.885246058873
4078,8000,62.2,33.8,625.835246058873
4078,8500,62.2,33.8,578.935246058873
4078,9000,62.2,33.8,448.30191272554
4078,9500,62.2,33.8,542.335246058873
4078,10000,62.2,33.8,428.615246058873
4081,500,50.2618,106.6188,418.005634307861
4081,1000,50.2618,106.6188,394.005634307861
4081,1500,50.2618,106.6188,383.005634307861
4081,0,50.2618,106.6188,402.005634307861
4081,7500,50.2618,106.6188,409.005634307861
4081,8500,50.2618,106.6188,422.505634307861
4081,9000,50.2618,106.6188,378.505634307861
4081,9500,50.2618,106.6188,371.255634307861
4081,10000,50.2618,106.6188,392.338967641195
4081,2000,50.2618,106.6188,404.505634307861
4081,2500,50.2618,106.6188,399.505634307861
4081,3000,50.2618,106.6188,407.505634307861
4081,3500,50.2618,106.6188,391.505634307861
4081,4000,50.2618,106.6188,428.005634307861
4081,4500,50.2618,106.6188,382.005634307861
4081,5500,50.2618,106.6188,431.005634307861
4081,6000,50.2618,106.6188,430.005634307861
4081,6500,50.2618,106.6188,411.005634307861
4083,5500,39.16058,22.83784,903.860424804687
4083,6000,39.16058,22.83784,829.19375813802
4083,6500,39.16058,22.83784,832.810424804688
4083,7000,39.16058,22.83784,820.385424804688
4083,1000,39.16058,22.83784,649.810424804688
4083,1500,39.16058,22.83784,694.910424804687
4083,2000,39.16058,22.83784,648.660424804687
4083,2500,39.16058,22.83784,723.560424804688
4083,3000,39.16058,22.83784,761.510424804688
4083,3500,39.16058,22.83784,888.960424804687
4083,4000,39.16058,22.83784,844.860424804687
4083,4500,39.16058,22.83784,907.410424804688
4083,5000,39.16058,22.83784,876.860424804687
4083,7500,39.16058,22.83784,811.19375813802
4083,8000,39.16058,22.83784,786.160424804688
4083,8500,39.16058,22.83784,861.09375813802
4092,4500,60.62404,24.25122,655.136256713867
4092,3000,60.62404,24.25122,662.716256713867
4092,3500,60.62404,24.25122,635.541256713867
4092,4000,60.62404,24.25122,669.541256713867
4092,0,60.62404,24.25122,574.116256713867
4092,500,60.62404,24.25122,581.291256713867
4092,1000,60.62404,24.25122,592.241256713867
4092,1500,60.62404,24.25122,529.991256713867
4092,2000,60.62404,24.25122,584.741256713867
4092,2500,60.62404,24.25122,656.556256713867
4092,9500,60.62404,24.25122,763.516256713867
4092,10000,60.62404,24.25122,597.259113856724
4092,5000,60.62404,24.25122,679.376256713867
4092,5500,60.62404,24.25122,654.856256713867
4092,6000,60.62404,24.25122,612.216256713867
4092,6500,60.62404,24.25122,634.336256713867
4092,7000,60.62404,24.25122,689.282923380534
4092,7500,60.62404,24.25122,640.916256713867
4092,8000,60.62404,24.25122,612.616256713867
4092,8500,60.62404,24.25122,626.553756713867
4092,9000,60.62404,24.25122,655.641256713867
4097,1000,48.67256,88.28455,299.705333455404
4097,2000,48.67256,88.28455,317.705333455404
4097,3000,48.67256,88.28455,310.705333455404
4097,500,48.67256,88.28455,260.705333455404
4097,3500,48.67256,88.28455,279.705333455404
4097,4500,48.67256,88.28455,303.205333455404
4097,5500,48.67256,88.28455,294.705333455404
4097,6500,48.67256,88.28455,330.705333455404
4097,7000,48.67256,88.28455,330.705333455404
4097,8000,48.67256,88.28455,335.705333455404
4097,9000,48.67256,88.28455,317.705333455404
4097,9500,48.67256,88.28455,317.705333455404
4097,10000,48.67256,88.28455,320.705333455404
4102,500,50.6286,100.22665,353.085634231567
4102,2000,50.6286,100.22665,356.085634231567
4102,2500,50.6286,100.22665,343.085634231567
4102,0,50.6286,100.22665,364.085634231567
4102,3000,50.6286,100.22665,400.085634231567
4102,3500,50.6286,100.22665,366.085634231567
4102,4000,50.6286,100.22665,360.085634231567
4102,4500,50.6286,100.22665,341.085634231567
4102,5000,50.6286,100.22665,336.085634231567
4102,5500,50.6286,100.22665,395.085634231567
4102,6000,50.6286,100.22665,429.085634231567
4102,6500,50.6286,100.22665,422.585634231567
4102,7500,50.6286,100.22665,388.585634231567
4107,500,59.10972,27.50783,601.541898273286
4107,1000,59.10972,27.50783,607.87523160662
4107,1500,59.10972,27.50783,658.82523160662
4107,0,59.10972,27.50783,554.77523160662
4107,6500,59.10972,27.50783,687.97523160662
4107,7000,59.10972,27.50783,680.67523160662
4107,7500,59.10972,27.50783,684.47523160662
4107,8000,59.10972,27.50783,615.82523160662
4107,8500,59.10972,27.50783,631.47523160662
4107,9000,59.10972,27.50783,521.42523160662
4107,9500,59.10972,27.50783,485.32523160662
4107,10000,59.10972,27.50783,376.008564939953
4107,3500,59.10972,27.50783,691.67523160662
4107,4000,59.10972,27.50783,719.42523160662
4107,4500,59.10972,27.50783,718.67523160662
4107,5000,59.10972,27.50783,732.12523160662
4107,5500,59.10972,27.50783,753.62523160662
4107,6000,59.10972,27.50783,706.67523160662
4107,2000,59.10972,27.50783,673.77523160662
4107,2500,59.10972,27.50783,627.07523160662
4107,3000,59.10972,27.50783,676.72523160662
4115,0,60.2149,22.79906,590.643073866102
4115,3000,60.2149,22.79906,477.563073866102
4115,3500,60.2149,22.79906,431.723073866102
4115,4000,60.2149,22.79906,432.471645294673
4115,2000,60.2149,22.79906,445.276407199435
4115,500,60.2149,22.79906,592.618073866102
4115,1000,60.2149,22.79906,555.718073866102
4115,1500,60.2149,22.79906,438.323073866102
4115,2500,60.2149,22.79906,423.868073866102
4118,500,49.041667,19.677778,875.815439860026
4118,5500,49.041667,19.677778,941.815439860026
4118,6000,49.041667,19.677778,960.065439860026
4118,6500,49.041667,19.677778,965.065439860026
4118,7000,49.041667,19.677778,993.615439860026
4118,1000,49.041667,19.677778,850.065439860026
4118,1500,49.041667,19.677778,877.415439860026
4118,2000,49.041667,19.677778,974.215439860026
4118,2500,49.041667,19.677778,1059.71543986003
4118,3000,49.041667,19.677778,1046.08210652669
4118,3500,49.041667,19.677778,985.352939860026
4118,4000,49.041667,19.677778,1054.91543986003
4118,4500,49.041667,19.677778,994.815439860026
4118,5000,49.041667,19.677778,981.190439860026
4118,9000,49.041667,19.677778,962.755439860026
4118,7500,49.041667,19.677778,1001.91543986003
4118,8000,49.041667,19.677778,963.615439860026
4118,8500,49.041667,19.677778,948.382106526693
4118,9500,49.041667,19.677778,991.915439860026
4118,10000,49.041667,19.677778,918.515439860026
4120,2000,49.3705,21.8875,758.697513580322
4120,3500,49.3705,21.8875,707.097513580322
4120,4000,49.3705,21.8875,686.797513580322
4120,2500,49.3705,21.8875,718.197513580322
4120,3000,49.3705,21.8875,734.847513580322
4120,7500,49.3705,21.8875,704.997513580322
4120,8500,49.3705,21.8875,692.397513580322
4120,9000,49.3705,21.8875,709.397513580322
4120,9500,49.3705,21.8875,682.197513580322
4120,5000,49.3705,21.8875,741.897513580322
4120,5500,49.3705,21.8875,703.330846913656
4120,6000,49.3705,21.8875,688.897513580322
4120,4500,49.3705,21.8875,678.997513580322
4120,7000,49.3705,21.8875,778.097513580322
4120,500,49.3705,21.8875,718.697513580322
4120,1000,49.3705,21.8875,748.697513580322
4120,6500,49.3705,21.8875,741.197513580322
4120,1500,49.3705,21.8875,716.347513580322
4133,0,61.41513,25.86881,641.269889137962
4133,1000,61.41513,25.86881,586.769889137962
4133,1500,61.41513,25.86881,533.069889137962
4133,7000,61.41513,25.86881,656.269889137962
4133,7500,61.41513,25.86881,664.319889137962
4133,8000,61.41513,25.86881,633.303222471295
4133,8500,61.41513,25.86881,650.419889137962
4133,2000,61.41513,25.86881,588.969889137962
4133,2500,61.41513,25.86881,485.569889137962
4133,3000,61.41513,25.86881,609.669889137962
4133,3500,61.41513,25.86881,645.969889137962
4133,4500,61.41513,25.86881,615.169889137962
4133,5000,61.41513,25.86881,685.269889137962
4133,5500,61.41513,25.86881,640.369889137962
4133,6000,61.41513,25.86881,629.769889137962
4133,6500,61.41513,25.86881,697.069889137962
4133,10000,61.41513,25.86881,670.869889137962
4133,9000,61.41513,25.86881,638.419889137962
4133,9500,61.41513,25.86881,621.869889137962
4134,4000,60.738141,24.219825,555.39321074904
4134,3500,60.738141,24.219825,571.24321074904
4134,500,60.738141,24.219825,691.06321074904
4134,4500,60.738141,24.219825,572.543210749041
4134,5000,60.738141,24.219825,492.793210749041
4134,2000,60.738141,24.219825,555.698766304596
4134,2500,60.738141,24.219825,480.06821074904
4134,1000,60.738141,24.219825,510.457496463326
4134,1500,60.738141,24.219825,553.709877415707
4134,3000,60.738141,24.219825,525.14321074904
4136,0,66.12667,28.99524,494.353448740641
4136,500,66.12667,28.99524,598.933448740641
4136,7500,66.12667,28.99524,665.153448740641
4136,8000,66.12667,28.99524,507.003448740641
4136,8500,66.12667,28.99524,572.803448740641
4136,9000,66.12667,28.99524,357.253448740641
4136,1000,66.12667,28.99524,414.853448740641
4136,2000,66.12667,28.99524,397.253448740641
4136,2500,66.12667,28.99524,673.253448740641
4136,3500,66.12667,28.99524,688.253448740641
4136,5000,66.12667,28.99524,546.053448740641
4136,5500,66.12667,28.99524,615.853448740641
4136,6000,66.12667,28.99524,488.653448740641
4136,6500,66.12667,28.99524,406.053448740641
4136,7000,66.12667,28.99524,746.853448740641
4136,9500,66.12667,28.99524,478.753448740641
4136,10000,66.12667,28.99524,592.786782073975
4137,4500,38.425,30.8,607.751344807943
4137,5000,38.425,30.8,549.701344807943
4137,3500,38.425,30.8,659.751344807942
4137,4000,38.425,30.8,587.151344807943
4137,0,38.425,30.8,566.651344807943
4137,500,38.425,30.8,566.351344807943
4137,1000,38.425,30.8,477.151344807943
4137,1500,38.425,30.8,522.151344807943
4137,2000,38.425,30.8,526.951344807943
4137,2500,38.425,30.8,557.251344807943
4137,3000,38.425,30.8,625.601344807943
4137,7000,38.425,30.8,672.351344807942
4137,5500,38.425,30.8,565.001344807943
4137,6000,38.425,30.8,536.318011474609
4137,6500,38.425,30.8,540.351344807943
4137,9500,38.425,30.8,459.351344807943
4137,7500,38.425,30.8,571.251344807943
4137,8000,38.425,30.8,538.951344807943
4137,9000,38.425,30.8,478.251344807943
4138,1000,56.766667,60.75,538.334268008961
4138,1500,56.766667,60.75,533.834268008961
4138,2000,56.766667,60.75,537.834268008961
4138,2500,56.766667,60.75,560.834268008961
4138,3000,56.766667,60.75,552.834268008961
4138,7500,56.766667,60.75,523.167601342295
4138,8000,56.766667,60.75,474.834268008961
4138,4000,56.766667,60.75,517.334268008961
4138,4500,56.766667,60.75,543.834268008961
4138,5000,56.766667,60.75,568.334268008961
4138,3500,56.766667,60.75,539.834268008961
4138,6000,56.766667,60.75,590.834268008961
4138,6500,56.766667,60.75,547.834268008961
4138,7000,56.766667,60.75,536.834268008961
4138,5500,56.766667,60.75,588.334268008961
4138,500,56.766667,60.75,523.834268008961
4139,1000,58.383333,22.2,570.758550008138
4139,1500,58.383333,22.2,616.823629373217
4139,2000,58.383333,22.2,592.52077223036
4139,7000,58.383333,22.2,676.98077223036
4139,7500,58.383333,22.2,675.414105563694
4139,8000,58.383333,22.2,615.709343658932
4139,4000,58.383333,22.2,648.78077223036
4139,2500,58.383333,22.2,640.566486516075
4139,3000,58.383333,22.2,619.337915087503
4139,3500,58.383333,22.2,632.03077223036
4139,6000,58.383333,22.2,677.98077223036
4139,4500,58.383333,22.2,691.147438897027
4139,5000,58.383333,22.2,681.45577223036
4139,5500,58.383333,22.2,640.80577223036
4139,6500,58.383333,22.2,670.13077223036
4143,500,40.283333,36.15,456.890777869591
4143,5500,40.283333,36.15,376.215777869591
4143,6000,40.283333,36.15,451.265777869591
4143,6500,40.283333,36.15,390.215777869591
4143,7000,40.283333,36.15,277.415777869591
4143,7500,40.283333,36.15,343.565777869591
4143,8000,40.283333,36.15,389.315777869591
4143,8500,40.283333,36.15,393.065777869591
4143,9000,40.283333,36.15,391.515777869591
4143,9500,40.283333,36.15,368.865777869591
4143,3000,40.283333,36.15,432.715777869591
4143,3500,40.283333,36.15,453.415777869591
4143,4000,40.283333,36.15,404.965777869591
4143,4500,40.283333,36.15,461.665777869591
4143,5000,40.283333,36.15,442.515777869591
4143,1000,40.283333,36.15,450.132444536258
4143,1500,40.283333,36.15,483.105777869591
4143,2000,40.283333,36.15,496.165777869591
4143,2500,40.283333,36.15,468.825777869591
4145,3000,65.083333,32.166667,554.712155464368
4145,3500,65.083333,32.166667,827.812155464368
4145,4000,65.083333,32.166667,532.412155464368
4145,4500,65.083333,32.166667,609.612155464368
4145,500,65.083333,32.166667,547.212155464368
4145,1000,65.083333,32.166667,489.712155464368
4145,1500,65.083333,32.166667,520.512155464368
4145,2000,65.083333,32.166667,635.812155464368
4145,2500,65.083333,32.166667,629.212155464368
4145,5000,65.083333,32.166667,493.312155464368
4145,5500,65.083333,32.166667,485.362155464368
4145,6000,65.083333,32.166667,572.112155464368
4145,6500,65.083333,32.166667,620.312155464368
4145,7000,65.083333,32.166667,579.112155464368
4145,7500,65.083333,32.166667,580.912155464368
4145,8500,65.083333,32.166667,582.012155464368
4145,9500,65.083333,32.166667,585.212155464368
4145,10000,65.083333,32.166667,476.212155464368
4147,1000,40.6279,21.599205,673.828331632303
4147,1500,40.6279,21.599205,641.328331632303
4147,2500,40.6279,21.599205,663.261664965637
4147,500,40.6279,21.599205,729.641664965637
4147,9000,40.6279,21.599205,631.261664965637
4147,9500,40.6279,21.599205,703.661664965637
4147,10000,40.6279,21.599205,625.961664965637
4147,8000,40.6279,21.599205,654.061664965637
4147,7500,40.6279,21.599205,720.461664965637
4147,5500,40.6279,21.599205,660.561664965637
4147,3500,40.6279,21.599205,656.661664965637
4147,4500,40.6279,21.599205,755.661664965637
4147,5000,40.6279,21.599205,767.161664965637
4147,6000,40.6279,21.599205,785.411664965637
4147,6500,40.6279,21.599205,764.711664965637
4147,7000,40.6279,21.599205,666.711664965637
4148,1000,40.6125,21.586111,712.764518229167
4148,3000,40.6125,21.586111,729.464518229167
4148,1500,40.6125,21.586111,717.164518229167
4148,2000,40.6125,21.586111,705.164518229167
4148,2500,40.6125,21.586111,733.814518229167
4148,500,40.6125,21.586111,731.364518229167
4148,0,40.6125,21.586111,745.664518229167
4148,3500,40.6125,21.586111,705.264518229167
4148,4000,40.6125,21.586111,752.764518229167
4148,5500,40.6125,21.586111,727.164518229167
4148,7500,40.6125,21.586111,770.264518229167
4148,8500,40.6125,21.586111,714.364518229167
4148,9000,40.6125,21.586111,745.064518229167
4148,9500,40.6125,21.586111,790.464518229167
4150,3500,52.807895,-2.109,892.917819976807
4150,2000,52.807895,-2.109,921.832105691093
4150,2500,52.807895,-2.109,907.836001794989
4150,3000,52.807895,-2.109,931.752602585503
4150,1000,52.807895,-2.109,796.542819976807
4150,1500,52.807895,-2.109,944.617819976807
4150,8500,52.807895,-2.109,799.817819976807
4150,9000,52.807895,-2.109,899.567819976807
4150,9500,52.807895,-2.109,951.317819976807
4150,10000,52.807895,-2.109,999.167819976807
4150,4000,52.807895,-2.109,881.317819976807
4150,4500,52.807895,-2.109,888.640042199029
4150,5000,52.807895,-2.109,832.457819976807
4150,5500,52.807895,-2.109,932.406708865696
4150,6000,52.807895,-2.109,939.480319976807
4150,6500,52.807895,-2.109,998.762264421251
4150,7000,52.807895,-2.109,987.705319976807
4150,7500,52.807895,-2.109,887.303534262521
4150,8000,52.807895,-2.109,815.117819976807
4151,4500,60.857735,24.49056,564.941398838588
4151,5000,60.857735,24.49056,596.041398838588
4151,500,60.857735,24.49056,607.810148838588
4151,1000,60.857735,24.49056,569.541398838588
4151,1500,60.857735,24.49056,541.591398838588
4151,0,60.857735,24.49056,950.758065505254
4151,2500,60.857735,24.49056,593.491398838588
4151,3000,60.857735,24.49056,616.891398838588
4151,3500,60.857735,24.49056,549.491398838588
4151,2000,60.857735,24.49056,566.541398838588
4151,4000,60.857735,24.49056,619.091398838588
4154,0,54.706944,17.284722,493.959549386161
4154,500,54.706944,17.284722,696.247049386161
4154,1000,54.706944,17.284722,589.376216052827
4154,6000,54.706944,17.284722,534.930977957589
4154,6500,54.706944,17.284722,550.699549386161
4154,7000,54.706944,17.284722,563.159549386161
4154,7500,54.706944,17.284722,560.826216052827
4154,1500,54.706944,17.284722,558.822049386161
4154,2000,54.706944,17.284722,588.499549386161
4154,2500,54.706944,17.284722,572.209549386161
4154,3000,54.706944,17.284722,511.759549386161
4154,3500,54.706944,17.284722,585.309549386161
4154,4000,54.706944,17.284722,527.009549386161
4154,4500,54.706944,17.284722,564.959549386161
4154,5000,54.706944,17.284722,598.959549386161
4154,5500,54.706944,17.284722,563.084549386161
4154,8000,54.706944,17.284722,542.592882719494
4154,8500,54.706944,17.284722,472.326216052827
4154,9000,54.706944,17.284722,521.559549386161
4154,9500,54.706944,17.284722,577.992882719494
4154,10000,54.706944,17.284722,550.626216052827
4156,2500,60.29171,20.14137,421.401277545968
4156,500,60.29171,20.14137,563.161277545967
4156,1000,60.29171,20.14137,460.876277545967
4156,2000,60.29171,20.14137,427.276277545968
4156,0,60.29171,20.14137,526.801277545967
4156,1500,60.29171,20.14137,530.579848974539
4161,0,36.875,28.641667,834.081806159742
4161,500,36.875,28.641667,850.231806159742
4161,5500,36.875,28.641667,701.165139493075
4161,1000,36.875,28.641667,864.781806159742
4161,1500,36.875,28.641667,476.998472826409
4161,2000,36.875,28.641667,561.681806159742
4161,2500,36.875,28.641667,587.731806159742
4161,3000,36.875,28.641667,532.911806159742
4161,3500,36.875,28.641667,795.911806159742
4161,4000,36.875,28.641667,591.231806159742
4161,4500,36.875,28.641667,516.065139493075
4161,5000,36.875,28.641667,694.991806159742
4162,500,55.50078,13.74492,618.379616747089
4162,1000,55.50078,13.74492,611.321283413756
4162,1500,55.50078,13.74492,606.684616747089
4162,0,55.50078,13.74492,575.379616747089
4162,6500,55.50078,13.74492,599.890331032804
4162,7000,55.50078,13.74492,619.524616747089
4162,7500,55.50078,13.74492,603.821283413756
